time,temperature_2m_max,temperature_2m_min,precipitation_sum,weathercode
2015-01-01,27.4,23.6,1.8,53
2015-01-02,28.7,22.7,0.0,0
2015-01-03,28.7,21.9,0.0,3
2015-01-04,29.2,22.6,0.0,2
2015-01-05,29.2,23.3,0.0,2
2015-01-06,29.7,23.3,0.0,1
2015-01-07,29.7,23.6,0.0,1
2015-01-08,28.4,23.4,0.2,51
2015-01-09,28.0,23.7,0.4,51
2015-01-10,29.4,22.6,0.0,0
2015-01-11,29.6,23.3,0.0,1
2015-01-12,28.3,21.7,0.0,3
2015-01-13,29.1,21.4,0.0,1
2015-01-14,27.9,22.0,0.0,3
2015-01-15,29.3,22.6,0.0,3
2015-01-16,29.4,23.3,0.0,3
2015-01-17,29.4,23.5,0.0,3
2015-01-18,30.0,23.6,0.0,3
2015-01-19,29.7,23.6,0.1,51
2015-01-20,29.6,23.4,0.1,51
2015-01-21,29.9,23.1,0.0,1
2015-01-22,29.3,23.7,0.1,51
2015-01-23,29.8,22.6,0.0,3
2015-01-24,29.8,22.7,0.0,1
2015-01-25,30.2,23.2,0.0,3
2015-01-26,30.1,22.8,0.0,3
2015-01-27,29.7,22.7,0.0,3
2015-01-28,30.0,23.2,0.0,3
2015-01-29,30.6,24.3,0.0,3
2015-01-30,30.2,24.0,0.1,51
2015-01-31,30.8,25.2,0.0,3
2015-02-01,30.5,24.1,0.0,2
2015-02-02,31.3,23.2,0.0,3
2015-02-03,32.2,23.7,0.2,51
2015-02-04,31.5,24.2,0.0,3
2015-02-05,30.8,24.8,0.0,3
2015-02-06,30.9,25.1,0.4,51
2015-02-07,30.6,24.2,0.0,3
2015-02-08,30.9,24.6,0.0,1
2015-02-09,30.3,24.0,0.0,1
2015-02-10,30.2,23.4,0.0,1
2015-02-11,31.3,25.1,0.4,51
2015-02-12,31.0,24.2,0.0,1
2015-02-13,30.4,24.6,0.6,51
2015-02-14,31.2,24.3,0.3,51
2015-02-15,30.5,24.6,0.0,2
2015-02-16,31.0,24.6,0.0,3
2015-02-17,30.5,24.6,0.0,3
2015-02-18,29.8,24.5,0.0,3
2015-02-19,29.6,23.8,0.0,3
2015-02-20,30.9,24.9,0.0,1
2015-02-21,31.0,23.7,0.0,1
2015-02-22,31.0,23.3,0.0,3
2015-02-23,30.7,22.3,0.0,2
2015-02-24,31.5,23.2,0.0,1
2015-02-25,31.4,24.3,0.0,1
2015-02-26,30.2,24.1,0.0,2
2015-02-27,30.6,25.6,0.5,53
2015-02-28,30.7,25.5,1.2,53
2015-03-01,30.9,24.5,1.9,61
2015-03-02,30.1,24.4,2.8,63
2015-03-03,30.1,25.3,2.0,53
2015-03-04,30.7,25.3,2.7,61
2015-03-05,31.5,26.0,0.3,51
2015-03-06,32.0,25.2,3.5,61
2015-03-07,30.8,24.4,2.7,55
2015-03-08,30.3,23.9,4.9,61
2015-03-09,30.1,24.7,0.0,2
2015-03-10,31.0,24.7,0.0,2
2015-03-11,31.3,24.5,0.0,1
2015-03-12,31.1,24.6,0.0,1
2015-03-13,31.8,24.8,0.4,51
2015-03-14,30.9,24.9,0.3,51
2015-03-15,31.3,24.9,1.0,51
2015-03-16,31.3,25.1,7.6,63
2015-03-17,31.1,25.1,0.0,3
2015-03-18,30.5,25.6,0.0,3
2015-03-19,30.9,25.1,0.0,2
2015-03-20,31.2,25.1,0.0,1
2015-03-21,31.6,25.2,0.0,2
2015-03-22,32.2,25.5,0.0,1
2015-03-23,31.5,26.2,0.0,1
2015-03-24,31.8,27.4,0.0,1
2015-03-25,31.3,25.6,0.0,2
2015-03-26,31.4,26.1,0.0,3
2015-03-27,32.7,25.8,0.6,53
2015-03-28,31.8,25.8,0.0,1
2015-03-29,32.0,26.0,1.5,53
2015-03-30,32.0,25.9,4.8,63
2015-03-31,31.1,25.2,0.3,51
2015-04-01,31.5,25.6,16.5,63
2015-04-02,30.4,24.8,0.9,53
2015-04-03,31.5,25.8,5.6,63
2015-04-04,32.1,25.8,1.0,53
2015-04-05,33.0,27.0,0.0,3
2015-04-06,30.7,26.7,0.9,53
2015-04-07,31.9,25.9,2.1,53
2015-04-08,30.1,25.5,1.1,51
2015-04-09,30.8,25.5,2.6,55
2015-04-10,31.0,24.8,3.0,61
2015-04-11,30.7,25.4,6.7,63
2015-04-12,30.6,25.4,4.6,63
2015-04-13,28.3,24.9,16.7,63
2015-04-14,30.4,24.4,4.1,61
2015-04-15,30.2,24.6,2.9,53
2015-04-16,29.8,24.8,3.8,53
2015-04-17,30.7,25.0,2.3,53
2015-04-18,30.8,24.8,0.5,51
2015-04-19,31.0,25.4,3.3,61
2015-04-20,30.8,25.8,5.3,61
2015-04-21,28.7,24.6,34.6,63
2015-04-22,29.5,24.7,2.8,53
2015-04-23,30.3,25.8,9.0,63
2015-04-24,30.0,25.9,6.6,63
2015-04-25,30.7,24.4,7.8,63
2015-04-26,30.2,25.8,2.2,53
2015-04-27,31.1,24.7,0.7,53
2015-04-28,30.3,25.1,3.3,61
2015-04-29,30.9,26.0,1.3,61
2015-04-30,30.5,25.6,6.2,63
2015-05-01,30.9,26.2,0.1,51
2015-05-02,30.7,26.3,1.0,51
2015-05-03,31.1,25.8,0.0,1
2015-05-04,31.1,26.3,7.4,63
2015-05-05,30.5,25.2,4.6,61
2015-05-06,30.4,25.2,4.4,63
2015-05-07,29.8,25.9,12.7,63
2015-05-08,30.6,25.1,21.4,63
2015-05-09,29.6,25.3,14.6,63
2015-05-10,29.9,25.6,6.0,61
2015-05-11,28.8,25.0,32.4,65
2015-05-12,29.3,25.5,23.3,65
2015-05-13,29.2,24.8,14.0,63
2015-05-14,29.0,25.3,12.4,63
2015-05-15,29.9,25.7,5.4,63
2015-05-16,27.5,25.7,25.5,63
2015-05-17,26.7,25.0,23.4,63
2015-05-18,28.4,25.2,18.1,65
2015-05-19,28.0,25.7,14.1,63
2015-05-20,29.2,25.8,6.0,63
2015-05-21,30.0,26.1,4.7,53
2015-05-22,29.9,25.6,2.9,53
2015-05-23,29.5,26.1,4.8,61
2015-05-24,30.0,26.4,9.2,63
2015-05-25,31.1,26.0,1.0,51
2015-05-26,30.1,26.3,2.7,51
2015-05-27,30.5,25.6,0.1,51
2015-05-28,30.2,26.2,7.1,63
2015-05-29,29.2,25.3,23.4,63
2015-05-30,29.6,25.7,10.2,65
2015-05-31,29.1,25.4,16.9,65
2015-06-01,28.7,25.1,5.8,55
2015-06-02,29.2,25.6,9.4,63
2015-06-03,29.8,25.3,7.9,61
2015-06-04,29.0,25.1,16.6,65
2015-06-05,28.4,25.9,7.1,63
2015-06-06,30.2,25.1,0.5,53
2015-06-07,29.2,25.3,12.7,63
2015-06-08,27.5,25.0,26.7,63
2015-06-09,28.5,24.7,6.5,63
2015-06-10,29.3,24.8,2.0,53
2015-06-11,27.1,25.1,33.4,63
2015-06-12,27.0,24.4,3.7,53
2015-06-13,28.2,24.6,6.2,61
2015-06-14,28.6,24.7,15.9,65
2015-06-15,27.5,25.0,14.4,63
2015-06-16,27.8,24.7,11.4,61
2015-06-17,27.0,24.3,4.6,55
2015-06-18,26.4,24.5,20.4,63
2015-06-19,27.3,24.5,15.2,63
2015-06-20,27.3,25.1,10.9,61
2015-06-21,29.2,25.6,16.0,61
2015-06-22,28.1,25.4,20.2,61
2015-06-23,27.9,24.7,7.4,55
2015-06-24,27.7,25.0,6.9,55
2015-06-25,27.6,25.0,11.7,61
2015-06-26,27.4,25.1,25.1,63
2015-06-27,27.3,24.8,16.4,63
2015-06-28,28.1,24.6,5.3,53
2015-06-29,27.0,24.8,10.7,63
2015-06-30,28.5,24.7,1.8,51
2015-07-01,28.6,24.6,3.7,61
2015-07-02,28.4,24.8,2.1,51
2015-07-03,27.9,24.8,3.8,53
2015-07-04,28.9,24.9,2.8,51
2015-07-05,28.3,25.1,3.4,53
2015-07-06,29.0,25.7,4.9,53
2015-07-07,28.7,25.2,2.2,53
2015-07-08,28.4,24.5,6.6,61
2015-07-09,27.9,24.5,13.1,63
2015-07-10,26.1,24.8,22.5,63
2015-07-11,27.3,24.6,10.4,55
2015-07-12,28.2,24.2,4.1,53
2015-07-13,28.3,24.7,2.6,53
2015-07-14,27.6,24.7,4.8,55
2015-07-15,26.9,24.8,15.6,61
2015-07-16,26.6,24.7,13.3,61
2015-07-17,26.2,24.4,18.0,63
2015-07-18,27.1,23.7,38.3,63
2015-07-19,25.6,24.5,34.4,63
2015-07-20,26.6,24.0,12.3,61
2015-07-21,27.9,24.4,23.5,65
2015-07-22,27.2,24.3,30.6,63
2015-07-23,26.3,24.2,36.7,63
2015-07-24,26.9,23.8,35.4,63
2015-07-25,27.2,24.0,22.5,63
2015-07-26,27.0,24.1,11.1,63
2015-07-27,28.3,24.4,7.1,63
2015-07-28,28.4,24.5,0.9,53
2015-07-29,28.8,24.0,0.7,51
2015-07-30,27.9,23.9,3.0,51
2015-07-31,28.5,24.4,2.2,53
2015-08-01,27.9,24.4,10.9,63
2015-08-02,26.5,24.3,17.9,63
2015-08-03,26.6,24.1,12.8,63
2015-08-04,27.2,24.1,16.9,63
2015-08-05,26.7,24.2,9.7,61
2015-08-06,28.0,24.3,5.6,53
2015-08-07,27.8,24.4,6.6,55
2015-08-08,28.2,24.5,6.0,55
2015-08-09,27.3,24.6,18.7,63
2015-08-10,27.2,24.6,20.3,63
2015-08-11,27.9,24.3,9.4,61
2015-08-12,27.4,24.3,6.2,61
2015-08-13,27.7,24.4,5.2,53
2015-08-14,28.3,24.8,1.0,51
2015-08-15,28.7,25.2,3.5,63
2015-08-16,28.3,25.3,1.3,51
2015-08-17,29.4,25.0,5.8,61
2015-08-18,28.8,24.0,19.1,63
2015-08-19,28.2,24.3,14.1,63
2015-08-20,28.5,24.8,4.4,61
2015-08-21,28.1,24.7,7.0,61
2015-08-22,27.0,24.4,13.5,63
2015-08-23,27.0,24.4,5.7,53
2015-08-24,28.1,24.5,2.2,55
2015-08-25,28.6,24.3,0.6,51
2015-08-26,28.3,24.9,2.4,51
2015-08-27,27.9,24.3,3.3,53
2015-08-28,28.8,24.2,3.0,53
2015-08-29,28.9,23.7,2.5,53
2015-08-30,28.8,24.3,5.0,55
2015-08-31,29.5,24.5,1.6,53
2015-09-01,29.1,24.7,1.3,51
2015-09-02,29.3,24.6,1.7,53
2015-09-03,29.5,24.8,1.2,53
2015-09-04,29.4,25.3,0.8,51
2015-09-05,27.9,24.8,9.8,61
2015-09-06,28.5,24.5,19.1,65
2015-09-07,26.9,24.2,17.9,63
2015-09-08,25.7,23.6,9.0,55
2015-09-09,27.1,24.3,16.4,63
2015-09-10,28.2,24.2,8.5,55
2015-09-11,27.8,24.1,20.1,63
2015-09-12,28.3,24.3,16.9,63
2015-09-13,29.2,24.6,2.2,51
2015-09-14,28.9,24.3,5.7,55
2015-09-15,27.6,24.7,7.2,61
2015-09-16,27.1,24.4,11.3,61
2015-09-17,27.7,24.7,15.7,63
2015-09-18,28.7,24.8,3.8,55
2015-09-19,27.2,24.6,25.5,63
2015-09-20,27.2,24.6,12.3,61
2015-09-21,29.5,23.9,0.0,3
2015-09-22,28.6,25.1,1.2,51
2015-09-23,29.3,24.6,2.2,53
2015-09-24,29.5,24.9,9.3,63
2015-09-25,29.7,24.7,0.8,51
2015-09-26,29.5,25.0,4.7,63
2015-09-27,28.8,25.0,10.1,63
2015-09-28,29.5,24.8,10.7,63
2015-09-29,28.5,24.6,8.2,61
2015-09-30,27.5,24.2,29.7,63
2015-10-01,28.2,24.5,9.4,63
2015-10-02,28.6,24.7,3.7,61
2015-10-03,28.6,24.8,3.5,61
2015-10-04,27.6,24.8,22.8,63
2015-10-05,25.5,24.1,30.1,63
2015-10-06,28.6,24.1,12.9,63
2015-10-07,29.0,24.6,2.1,53
2015-10-08,28.6,24.4,7.4,55
2015-10-09,27.3,24.4,18.6,65
2015-10-10,28.6,24.9,29.4,65
2015-10-11,28.8,24.8,8.2,63
2015-10-12,29.1,24.6,10.1,61
2015-10-13,29.0,24.7,17.6,65
2015-10-14,28.9,24.4,4.4,53
2015-10-15,29.3,24.7,0.9,53
2015-10-16,30.3,25.2,0.9,53
2015-10-17,29.7,25.3,0.4,51
2015-10-18,28.9,25.4,7.2,63
2015-10-19,29.7,24.9,3.3,61
2015-10-20,29.3,25.0,0.8,51
2015-10-21,29.4,24.5,0.5,51
2015-10-22,29.5,24.9,0.1,51
2015-10-23,29.5,24.8,3.8,63
2015-10-24,29.7,25.1,5.2,61
2015-10-25,27.3,24.9,19.1,63
2015-10-26,28.9,24.4,0.3,51
2015-10-27,28.1,24.9,3.5,61
2015-10-28,29.1,25.0,8.0,63
2015-10-29,29.7,24.2,4.1,61
2015-10-30,29.8,24.8,11.3,63
2015-10-31,28.7,24.7,21.7,63
2015-11-01,28.0,24.4,69.8,65
2015-11-02,28.2,24.9,11.0,65
2015-11-03,29.5,25.1,1.4,55
2015-11-04,29.4,24.7,7.0,63
2015-11-05,27.3,24.4,12.9,61
2015-11-06,29.1,24.2,4.1,63
2015-11-07,29.1,24.1,82.8,65
2015-11-08,28.2,24.4,93.7,65
2015-11-09,26.7,24.6,5.4,53
2015-11-10,26.7,24.2,0.6,51
2015-11-11,28.8,23.8,0.3,51
2015-11-12,29.8,24.8,1.8,51
2015-11-13,28.5,24.5,4.7,61
2015-11-14,28.1,24.4,2.4,55
2015-11-15,25.3,23.8,16.8,61
2015-11-16,28.3,23.8,1.2,51
2015-11-17,29.1,23.9,0.4,51
2015-11-18,28.9,24.4,11.7,63
2015-11-19,27.9,24.9,5.0,63
2015-11-20,29.6,25.0,1.1,55
2015-11-21,29.8,24.1,2.2,55
2015-11-22,26.8,25.0,13.0,61
2015-11-23,29.3,24.2,7.1,63
2015-11-24,29.0,24.5,2.7,61
2015-11-25,30.4,24.8,0.0,1
2015-11-26,30.0,24.1,0.0,1
2015-11-27,29.4,23.8,0.3,51
2015-11-28,29.6,24.4,1.4,53
2015-11-29,29.6,24.0,0.0,3
2015-11-30,27.8,24.8,16.4,61
2015-12-01,28.3,25.1,10.7,63
2015-12-02,28.7,24.3,0.7,51
2015-12-03,29.2,24.6,1.0,53
2015-12-04,30.8,24.5,2.4,55
2015-12-05,28.1,25.6,10.5,63
2015-12-06,28.4,24.5,5.1,55
2015-12-07,29.1,24.5,4.5,63
2015-12-08,27.3,24.4,4.1,61
2015-12-09,29.2,24.6,0.4,51
2015-12-10,29.6,25.2,0.4,51
2015-12-11,28.5,24.4,4.7,61
2015-12-12,28.2,24.9,11.1,63
2015-12-13,29.3,24.8,9.6,63
2015-12-14,29.2,24.4,5.1,61
2015-12-15,29.2,24.4,4.3,61
2015-12-16,28.8,23.9,1.0,53
2015-12-17,29.3,23.7,0.0,3
2015-12-18,29.4,23.7,0.0,3
2015-12-19,28.7,24.3,0.4,51
2015-12-20,30.0,24.6,0.1,51
2015-12-21,30.0,23.7,0.0,3
2015-12-22,30.0,22.8,0.0,2
2015-12-23,29.4,22.9,0.0,1
2015-12-24,28.8,22.7,0.0,3
2015-12-25,30.2,22.9,0.0,1
2015-12-26,30.6,23.4,0.0,3
2015-12-27,31.3,23.5,0.0,3
2015-12-28,31.5,25.5,0.0,3
2015-12-29,30.5,24.9,0.0,1
2015-12-30,31.4,25.7,0.2,51
2015-12-31,31.1,23.0,0.0,3
2016-01-01,30.4,22.2,0.0,3
2016-01-02,31.7,21.7,0.0,3
2016-01-03,31.2,22.0,0.0,3
2016-01-04,30.8,21.3,0.0,3
2016-01-05,30.6,21.9,0.0,2
2016-01-06,30.8,22.9,0.0,3
2016-01-07,30.3,23.5,0.0,3
2016-01-08,31.9,24.3,0.0,3
2016-01-09,30.6,24.2,0.0,3
2016-01-10,30.2,23.7,0.0,3
2016-01-11,31.1,23.8,0.0,3
2016-01-12,30.3,23.4,0.0,3
2016-01-13,29.4,23.7,0.0,3
2016-01-14,30.0,23.6,0.0,3
2016-01-15,29.6,23.4,0.0,3
2016-01-16,30.0,23.2,0.0,3
2016-01-17,30.3,23.6,0.0,3
2016-01-18,30.0,23.7,0.2,51
2016-01-19,30.6,24.0,0.1,51
2016-01-20,30.3,24.8,0.0,3
2016-01-21,31.4,26.2,0.0,3
2016-01-22,29.6,24.8,1.8,53
2016-01-23,31.1,24.8,0.0,2
2016-01-24,31.1,25.2,0.0,1
2016-01-25,31.0,24.6,0.0,3
2016-01-26,31.0,25.6,0.0,3
2016-01-27,31.0,24.8,0.3,51
2016-01-28,30.6,24.8,0.0,3
2016-01-29,30.6,24.5,0.0,3
2016-01-30,31.1,24.5,0.0,3
2016-01-31,31.0,22.8,0.0,3
2016-02-01,31.8,23.3,0.0,3
2016-02-02,32.0,21.7,0.0,3
2016-02-03,30.5,22.0,0.0,3
2016-02-04,31.4,21.4,0.0,3
2016-02-05,30.9,22.3,0.0,3
2016-02-06,30.3,23.1,0.0,3
2016-02-07,31.4,24.6,0.0,3
2016-02-08,31.8,25.9,0.0,3
2016-02-09,31.0,26.3,0.0,3
2016-02-10,31.0,25.4,0.9,51
2016-02-11,30.8,24.3,2.4,55
2016-02-12,30.8,25.4,0.0,3
2016-02-13,29.9,25.9,0.0,2
2016-02-14,30.4,25.2,0.0,3
2016-02-15,30.9,24.9,0.0,2
2016-02-16,31.7,24.8,0.0,3
2016-02-17,31.6,26.4,0.0,3
2016-02-18,33.0,25.8,0.0,3
2016-02-19,33.0,26.4,0.3,51
2016-02-20,32.5,26.0,1.1,53
2016-02-21,32.0,25.4,0.0,3
2016-02-22,33.5,27.0,0.0,1
2016-02-23,31.1,26.5,0.2,51
2016-02-24,31.1,26.1,2.1,51
2016-02-25,31.8,26.8,0.0,2
2016-02-26,33.0,25.8,0.0,1
2016-02-27,32.2,25.7,0.0,3
2016-02-28,32.8,26.6,0.0,3
2016-02-29,33.1,26.9,0.0,3
2016-03-01,32.6,25.5,0.0,3
2016-03-02,33.0,26.6,0.0,3
2016-03-03,32.3,26.2,0.0,3
2016-03-04,32.9,25.1,0.0,3
2016-03-05,32.4,26.0,0.0,3
2016-03-06,31.7,25.3,0.0,1
2016-03-07,31.8,25.9,0.0,3
2016-03-08,31.9,26.2,0.1,51
2016-03-09,31.7,26.1,0.0,3
2016-03-10,31.9,26.8,0.0,3
2016-03-11,31.9,26.4,0.4,51
2016-03-12,31.8,27.2,0.6,51
2016-03-13,32.6,26.5,1.8,61
2016-03-14,32.8,27.2,0.2,51
2016-03-15,31.0,27.0,2.2,53
2016-03-16,32.4,27.2,0.0,3
2016-03-17,33.0,26.7,0.0,3
2016-03-18,33.0,27.0,0.0,1
2016-03-19,32.9,26.9,0.0,1
2016-03-20,32.9,28.2,0.0,1
2016-03-21,32.5,27.5,0.0,3
2016-03-22,32.3,27.4,0.5,51
2016-03-23,32.2,27.2,0.3,51
2016-03-24,32.0,27.2,0.7,53
2016-03-25,32.4,26.7,0.4,51
2016-03-26,33.5,26.3,0.0,1
2016-03-27,32.6,26.4,0.0,1
2016-03-28,32.4,26.5,0.0,2
2016-03-29,32.3,26.4,0.5,51
2016-03-30,32.5,27.2,1.0,55
2016-03-31,32.3,26.3,0.9,53
2016-04-01,32.3,26.8,0.0,3
2016-04-02,32.9,27.1,1.1,53
2016-04-03,32.7,26.8,0.0,3
2016-04-04,32.4,27.0,0.0,1
2016-04-05,31.3,26.6,3.7,55
2016-04-06,32.0,25.8,1.0,51
2016-04-07,33.6,27.5,1.5,61
2016-04-08,32.7,26.9,1.1,51
2016-04-09,30.6,25.8,3.1,55
2016-04-10,31.8,26.9,0.2,51
2016-04-11,32.4,27.3,0.0,3
2016-04-12,32.7,27.5,0.1,51
2016-04-13,32.6,27.1,0.2,51
2016-04-14,33.0,27.9,2.3,61
2016-04-15,32.5,27.3,3.5,55
2016-04-16,32.2,26.4,3.2,55
2016-04-17,32.1,27.2,1.6,55
2016-04-18,32.4,27.9,0.1,51
2016-04-19,33.4,27.1,0.4,51
2016-04-20,31.7,26.7,0.6,51
2016-04-21,31.8,27.4,2.4,61
2016-04-22,32.2,27.6,1.6,51
2016-04-23,32.6,28.4,0.0,3
2016-04-24,33.2,28.6,0.0,3
2016-04-25,33.0,28.8,0.3,51
2016-04-26,34.0,28.5,0.0,3
2016-04-27,33.2,27.8,0.4,51
2016-04-28,32.8,28.1,1.5,55
2016-04-29,32.4,26.9,0.7,51
2016-04-30,33.1,27.0,0.8,53
2016-05-01,33.2,27.0,0.7,51
2016-05-02,32.6,27.0,0.6,51
2016-05-03,33.0,27.8,0.6,53
2016-05-04,32.9,27.0,6.3,61
2016-05-05,32.7,26.3,12.5,63
2016-05-06,31.6,26.8,5.4,61
2016-05-07,32.5,26.4,12.3,65
2016-05-08,32.1,26.8,3.8,63
2016-05-09,33.0,27.7,0.9,53
2016-05-10,31.7,25.8,22.5,65
2016-05-11,31.1,26.5,4.1,63
2016-05-12,31.2,25.5,16.1,63
2016-05-13,31.8,25.8,12.2,63
2016-05-14,32.0,26.4,14.2,63
2016-05-15,30.8,25.5,6.4,63
2016-05-16,27.8,25.0,5.8,53
2016-05-17,28.0,24.8,31.5,63
2016-05-18,27.9,25.2,28.0,63
2016-05-19,30.4,25.9,12.7,63
2016-05-20,29.0,25.0,13.2,63
2016-05-21,30.8,26.1,2.9,53
2016-05-22,30.4,27.0,6.9,61
2016-05-23,30.5,26.5,6.7,61
2016-05-24,29.9,26.3,13.1,61
2016-05-25,29.6,26.1,7.9,63
2016-05-26,29.6,25.8,4.3,61
2016-05-27,29.5,25.5,15.6,65
2016-05-28,28.6,25.3,16.0,63
2016-05-29,28.6,24.7,14.8,61
2016-05-30,27.8,25.2,18.3,63
2016-05-31,27.9,25.2,22.7,65
2016-06-01,27.5,24.9,44.4,65
2016-06-02,29.3,24.9,17.0,63
2016-06-03,27.7,25.3,15.1,61
2016-06-04,27.2,25.5,12.4,61
2016-06-05,28.3,25.1,10.1,55
2016-06-06,27.7,25.3,11.0,61
2016-06-07,27.2,25.3,22.1,63
2016-06-08,26.9,25.4,48.4,63
2016-06-09,27.0,25.5,29.3,63
2016-06-10,27.2,25.4,25.1,63
2016-06-11,28.0,25.2,17.7,61
2016-06-12,28.0,25.0,15.8,63
2016-06-13,27.6,25.2,6.5,55
2016-06-14,28.8,25.2,5.2,53
2016-06-15,29.2,25.2,5.9,53
2016-06-16,27.3,24.3,10.1,63
2016-06-17,26.8,24.6,24.4,63
2016-06-18,25.7,24.4,37.5,63
2016-06-19,27.4,24.5,11.9,63
2016-06-20,27.2,24.2,14.2,61
2016-06-21,25.7,24.2,18.0,63
2016-06-22,27.6,23.9,10.4,55
2016-06-23,26.8,24.2,15.1,61
2016-06-24,26.4,24.1,30.3,63
2016-06-25,25.9,24.0,15.4,61
2016-06-26,28.1,24.6,4.9,53
2016-06-27,27.3,24.5,17.1,63
2016-06-28,26.9,24.6,18.8,63
2016-06-29,27.7,24.4,14.7,61
2016-06-30,28.2,24.6,8.1,55
2016-07-01,28.5,25.0,6.5,53
2016-07-02,29.6,25.8,3.1,53
2016-07-03,28.9,25.1,3.6,53
2016-07-04,28.1,24.9,23.2,63
2016-07-05,28.3,24.5,8.8,63
2016-07-06,26.6,25.0,12.8,63
2016-07-07,27.6,24.6,6.2,61
2016-07-08,27.0,24.8,20.5,63
2016-07-09,27.4,24.3,19.2,63
2016-07-10,27.4,24.5,12.2,63
2016-07-11,26.9,24.5,9.4,55
2016-07-12,28.2,24.6,6.2,55
2016-07-13,27.2,23.9,3.7,53
2016-07-14,27.4,24.2,13.9,63
2016-07-15,27.4,24.5,10.2,63
2016-07-16,27.5,24.2,13.5,61
2016-07-17,27.4,24.1,3.6,55
